1	1	2	2	1	2	4	3	1	0	2	3	3	6	4	2	6	2	4	1	3	2	6	1	2	1	1	2	3	6	8	10	9	8	7	4	7	4	3	8	3	3	2	3	6	1	3	6	5	6	15	26	30	11	5	5	3	1	1	2	5	3	5	0	2	4	1	10	13	26	0	48	13	7	7	4	2	2	6	5	1	2	3	5	4	3	10	16	14	20	17	4	7	7	2	4	2	2	5	2
1	3	0	0	1	3	4	2	5	2	0	2	2	7	3	3	3	4	1	2	3	3	1	2	5	2	4	4	3	3	1	6	6	11	3	5	4	3	2	3	4	4	3	4	4	0	5	6	4	8	6	14	26	18	3	7	8	2	2	7	6	4	3	1	6	7	5	2	9	18	48	0	50	13	6	8	1	2	5	2	4	4	5	7	1	5	8	8	10	17	22	14	9	7	1	2	4	1	6	2
1	4	1	2	2	0	2	2	2	1	0	0	3	0	4	6	8	5	2	5	4	1	2	2	3	3	2	2	3	7	1	6	6	11	9	5	8	7	1	2	5	1	6	3	0	3	4	5	1	3	4	11	11	19	15	16	5	5	4	4	0	5	1	2	0	3	2	4	2	6	13	50	0	55	11	9	7	6	6	2	1	3	2	3	1	9	5	7	11	14	21	15	14	15	6	4	3	3	1	2
2	0	1	0	1	1	1	2	4	1	2	3	2	6	2	7	4	6	4	3	4	3	2	2	1	3	5	2	3	2	4	3	3	8	10	9	7	3	6	1	5	4	1	4	0	1	3	1	3	3	3	3	10	16	17	18	8	8	4	7	4	2	1	3	6	5	0	4	4	3	7	13	55	0	38	13	10	7	4	4	4	1	3	1	2	1	2	2	7	5	13	17	15	12	10	6	1	2	3	2
4	3	0	4	4	1	0	2	2	1	5	0	1	4	2	3	6	10	6	6	7	3	4	4	1	2	3	2	3	2	3	2	5	4	6	4	7	11	10	7	3	4	1	3	0	1	1	0	7	6	3	6	6	6	13	19	23	14	7	8	4	3	0	0	5	1	1	3	2	1	7	6	11	38	0	30	8	9	5	2	4	0	2	4	2	1	5	4	0	5	7	7	17	20	17	3	7	8	5	1
3	1	1	1	1	1	4	1	3	3	0	2	3	3	4	2	5	3	5	8	7	3	1	4	4	0	1	1	3	2	2	1	1	6	3	4	5	11	7	8	7	5	6	2	4	0	1	0	4	2	5	1	5	5	2	13	25	22	8	12	3	8	3	1	2	4	3	0	2	5	4	8	9	13	30	0	43	16	11	4	6	3	6	0	3	7	1	0	6	6	6	8	7	22	19	8	12	5	5	2
4	2	6	4	3	2	0	2	1	2	3	1	4	2	2	4	4	1	9	7	5	7	6	2	2	2	1	1	6	0	3	2	1	2	5	2	1	5	9	7	9	6	1	3	8	2	5	2	3	2	5	2	10	3	8	13	19	22	14	15	10	4	5	3	3	0	1	1	3	2	2	1	7	10	8	43	0	36	18	4	2	6	2	1	2	3	1	6	3	3	3	6	8	11	15	30	15	11	2	5
2	4	0	4	3	4	1	4	3	1	1	2	2	3	3	2	2	3	4	1	4	6	6	7	3	2	0	4	0	1	3	1	1	4	0	5	3	6	5	6	8	2	4	4	2	2	3	3	4	0	4	0	1	5	6	4	5	17	29	19	29	9	5	8	3	5	5	0	1	1	2	2	6	7	9	16	36	0	39	13	4	4	3	5	3	4	4	5	4	3	3	2	7	3	16	19	23	11	7	6
4	2	3	2	4	0	2	0	0	2	5	0	2	2	1	2	3	1	4	7	4	9	5	3	1	1	1	3	1	1	2	0	5	1	4	5	2	2	7	3	6	8	5	3	4	2	0	2	5	4	1	2	2	1	6	7	7	7	8	23	19	11	7	3	2	1	3	2	6	3	6	5	6	4	5	11	18	39	0	32	16	9	4	3	4	3	2	3	5	1	4	3	1	6	8	11	20	19	10	12
3	3	2	2	2	5	2	1	3	1	3	2	3	3	3	0	1	3	2	3	2	0	4	6	2	6	5	3	4	0	3	4	5	1	2	2	3	3	2	3	5	6	7	9	6	5	2	4	4	2	1	0	1	5	4	6	8	3	10	22	15	14	15	7	4	5	2	1	5	1	5	2	2	4	2	4	4	13	32	0	35	12	5	7	1	6	3	3	1	4	3	2	3	1	7	9	12	11	21	13
2	1	1	4	1	5	2	4	5	2	1	2	1	1	1	3	3	1	0	4	1	4	7	4	5	5	7	3	3	2	2	1	2	3	2	5	3	2	0	3	8	6	10	11	4	6	9	6	4	5	3	3	2	2	5	4	2	4	5	13	14	19	16	10	6	6	4	0	3	3	1	4	1	4	4	6	2	4	16	35	0	30	11	6	4	10	8	2	2	1	4	4	1	3	1	4	1	9	23	29
1	1	1	4	4	2	2	2	3	0	4	0	0	3	2	0	3	1	3	5	4	5	4	6	1	5	8	2	5	1	1	0	4	4	2	1	3	2	5	2	5	2	5	10	8	8	10	4	3	2	5	5	4	1	0	3	0	3	4	4	12	23	17	22	11	6	6	5	5	2	2	4	3	1	0	3	6	4	9	12	30	0	40	20	7	6	8	4	1	1	1	3	4	5	6	2	4	9	9	20
1	0	2	3	2	1	2	2	3	2	4	2	1	3	1	2	1	2	3	1	3	3	3	3	2	3	3	4	6	6	1	0	1	1	4	2	4	3	5	2	3	3	9	6	3	9	8	6	5	3	2	0	5	2	5	3	3	2	3	10	3	3	14	34	17	17	3	4	1	3	3	5	2	3	2	6	2	3	4	5	11	40	0	30	11	8	6	3	2	5	5	2	3	2	2	6	3	4	4	13
0	2	2	1	3	2	1	3	2	1	5	2	3	1	1	4	6	0	1	0	1	2	4	5	4	1	3	4	2	6	4	5	2	1	4	1	3	6	2	7	4	5	2	8	6	8	12	4	6	4	6	3	0	3	2	2	1	1	4	2	4	10	8	12	24	21	14	6	4	5	5	7	3	1	4	0	1	5	3	7	6	20	30	0	32	12	6	4	5	3	6	3	2	2	1	2	3	6	6	4
5	0	6	4	3	0	2	7	9	0	2	2	4	0	0	1	3	3	2	1	2	6	1	1	1	2	4	4	3	2	3	4	3	2	4	1	2	1	3	3	1	0	4	1	6	8	4	4	3	9	10	2	1	2	3	8	2	5	6	0	1	3	5	9	17	22	20	12	2	7	4	1	1	2	2	3	2	3	4	1	4	7	11	32	0	35	15	4	7	6	4	3	3	4	4	3	1	4	3	6
1	1	1	1	4	0	3	2	6	7	1	6	0	4	0	0	0	3	3	3	2	2	4	3	2	2	1	2	3	2	4	7	1	1	3	3	5	3	3	1	0	2	2	3	4	4	7	11	7	5	5	4	5	4	3	6	2	3	2	0	3	6	2	4	8	12	32	25	8	11	3	5	9	1	1	7	3	4	3	6	10	6	8	12	35	0	38	14	4	2	3	1	5	1	6	4	5	1	1	6
2	1	2	0	0	2	2	3	1	1	5	5	2	3	1	2	0	3	3	3	2	2	2	1	2	3	3	6	2	2	10	4	6	8	4	1	1	3	3	5	3	1	0	5	4	7	3	4	6	5	9	6	3	2	2	3	0	4	1	4	2	3	3	5	4	9	14	34	28	17	10	8	5	2	5	1	1	4	2	3	8	8	6	6	15	38	0	43	10	7	5	3	5	3	3	0	1	1	2	4
1	1	1	0	0	2	1	2	0	1	3	2	5	2	2	1	6	0	2	3	1	2	2	5	0	3	9	2	3	2	3	3	4	2	3	5	1	3	4	3	1	2	9	2	3	0	3	3	6	6	13	14	7	5	1	6	0	1	0	5	1	5	1	4	3	4	12	23	22	21	16	8	7	2	4	0	6	5	3	3	2	4	3	4	4	14	43	0	29	13	7	4	4	2	1	4	2	1	3	1
1	0	5	2	0	1	0	2	3	2	6	6	2	4	2	2	0	1	4	1	0	3	1	3	3	5	2	4	2	7	2	3	7	5	1	3	1	5	5	3	3	3	1	4	2	2	6	5	3	11	4	6	5	8	6	1	6	4	1	2	2	4	5	3	2	5	2	12	13	23	14	10	11	7	0	6	3	4	5	1	2	1	2	5	7	4	10	29	0	34	18	9	7	5	3	3	3	3	6	3
1	0	2	2	2	2	2	1	4	3	2	4	6	1	4	3	3	4	1	3	0	2	1	1	4	1	2	3	1	7	4	5	2	3	3	3	1	2	4	3	4	1	4	1	3	3	7	4	7	6	10	5	9	8	5	4	2	3	2	5	2	4	3	2	1	2	5	7	8	12	20	17	14	5	5	6	3	3	1	4	1	1	5	3	6	2	7	13	34	0	39	16	10	4	1	2	1	3	3	2
0	3	2	2	1	1	2	2	0	1	3	2	3	1	2	4	2	2	6	3	0	2	2	2	1	4	5	4	1	2	2	2	7	4	3	5	4	2	1	1	4	0	1	1	0	2	1	0	4	4	3	6	10	6	7	7	3	3	4	6	6	1	2	2	2	3	2	3	7	11	17	22	21	13	7	6	3	3	4	3	4	1	5	6	4	3	5	7	18	39	0	37	11	7	6	8	3	1	3	8
1	1	1	3	2	2	3	1	0	0	0	3	4	0	2	2	6	0	1	3	1	2	3	2	2	1	1	2	2	4	1	3	2	3	4	2	2	2	2	2	4	3	2	1	0	2	4	4	4	4	5	6	9	6	9	8	7	4	3	0	0	0	1	4	5	4	3	3	2	2	4	14	15	17	7	8	6	2	3	2	4	3	2	3	3	1	3	4	9	16	37	0	37	15	10	7	2	1	1	1
0	2	1	1	2	1	1	1	0	1	3	2	1	3	4	0	2	3	2	2	1	2	1	0	2	1	1	2	3	4	3	6	4	2	2	4	7	7	2	5	5	5	6	0	2	4	1	3	5	1	4	2	9	6	10	4	8	5	4	4	1	5	2	3	2	3	2	4	2	5	7	9	14	15	17	7	8	7	1	3	1	4	3	2	3	5	5	4	7	10	11	37	0	41	14	3	4	3	0	1
1	4	0	1	4	1	1	3	2	3	0	2	4	3	4	2	2	7	3	3	1	1	1	2	1	0	0	0	1	1	5	4	3	7	0	4	2	6	5	5	1	2	6	1	1	1	2	1	6	1	3	2	4	6	3	9	5	7	2	4	5	3	6	1	2	4	1	2	3	4	7	7	15	12	20	22	11	3	6	1	3	5	2	2	4	1	3	2	5	4	7	15	41	0	39	9	8	2	5	5
1	3	4	1	1	3	2	0	4	1	3	2	0	1	0	1	3	5	0	4	3	6	0	3	1	1	0	1	1	2	2	0	0	0	2	5	3	5	4	1	5	3	2	4	3	1	0	2	2	1	1	8	9	5	5	8	8	1	5	6	5	2	3	3	2	5	3	7	4	3	2	1	6	10	17	19	15	16	8	7	1	6	2	1	4	6	3	1	3	1	6	10	14	39	0	41	8	5	1	8
1	3	4	0	1	1	1	0	0	2	1	1	2	3	0	1	2	3	3	2	4	3	6	3	1	4	3	3	2	1	1	3	1	2	1	1	2	4	1	3	4	6	4	2	2	1	1	2	1	1	2	3	3	5	4	2	6	12	4	9	5	6	3	3	4	8	3	3	3	3	4	2	4	6	3	8	30	19	11	9	4	2	6	2	3	4	0	4	3	2	8	7	3	9	41	0	36	18	8	4
5	2	2	1	1	3	1	1	2	2	3	4	0	0	3	2	1	5	6	1	1	5	2	0	2	4	2	3	2	1	5	2	4	0	4	6	6	2	4	2	2	5	3	3	4	1	1	9	1	4	6	1	1	0	3	2	8	9	6	8	5	9	5	3	0	2	4	1	2	2	2	4	3	1	7	12	15	23	20	12	1	4	3	3	1	5	1	2	3	1	3	2	4	8	8	36	0	42	12	12
1	0	1	2	2	1	1	3	3	2	4	2	3	1	0	0	0	3	2	2	0	4	1	3	4	3	2	2	1	3	1	2	1	2	1	4	4	2	8	3	9	9	6	4	7	5	1	4	4	3	2	1	4	5	2	5	8	4	10	9	13	10	7	6	2	4	4	2	0	2	2	1	3	2	8	5	11	11	19	11	9	9	4	6	4	1	1	1	3	3	1	1	3	2	5	18	42	0	44	7
1	2	2	5	1	2	2	2	3	2	0	0	2	0	3	3	2	1	6	2	3	1	5	5	5	5	4	2	1	2	1	0	0	1	1	1	3	0	6	1	3	1	6	3	1	5	1	1	1	1	0	0	3	3	3	1	2	4	3	7	11	5	4	0	6	6	3	1	4	1	5	6	1	3	5	5	2	7	10	21	23	9	4	6	3	1	2	3	6	3	3	1	0	5	1	8	12	44	0	30
0	4	1	3	1	1	1	1	1	3	2	0	2	0	2	2	0	2	0	2	1	1	1	1	5	2	3	2	4	7	4	0	3	4	1	7	1	4	3	1	4	4	8	5	4	0	2	5	2	1	3	1	2	2	4	0	5	3	0	2	3	7	8	6	4	1	6	3	4	2	2	2	2	2	1	2	5	6	12	13	29	20	13	4	6	6	4	1	3	2	8	1	1	5	8	4	12	7	30	0
